更新日期及时间（以本地时间表示）,完结日期及时间（以本地时间表示）,纬度（度）,经度（度）,临近预测半小时累计雨量（毫米）
202606180836,202606180936,21.491,115.272,0.00
202606180836,202606180936,21.491,115.291,0.00
202606180836,202606180936,21.473,112.956,0.50
202606180836,202606180936,21.473,112.976,0.52
202606180836,202606180936,21.473,112.995,0.55
202606180836,202606180936,21.473,113.015,0.54
202606180836,202606180936,21.473,113.034,0.56
202606180836,202606180936,21.473,113.054,0.63
202606180836,202606180936,21.473,113.073,0.64
202606180836,202606180936,21.473,113.093,0.60
202606180836,202606180936,21.473,113.112,0.51
202606180836,202606180936,21.473,113.131,0.36
202606180836,202606180936,21.473,113.151,0.23
202606180836,202606180936,21.473,113.170,0.15
202606180836,202606180936,21.473,113.190,0.06
202606180836,202606180936,21.473,113.209,0.01
202606180836,202606180936,21.473,113.229,0.02
202606180836,202606180936,21.473,113.248,0.05
202606180836,202606180936,21.473,113.268,0.07
202606180836,202606180936,21.473,113.287,0.06
202606180836,202606180936,21.473,113.307,0.02
202606180836,202606180936,21.473,113.326,0.01
202606180836,202606180936,21.473,113.345,0.01
202606180836,202606180936,21.473,113.365,0.01
202606180836,202606180936,21.473,113.384,0.03
202606180836,202606180936,21.473,113.404,0.04
202606180836,202606180936,21.473,113.423,0.04
202606180836,202606180936,21.473,113.443,0.03
202606180836,202606180936,21.473,113.462,0.01
202606180836,202606180936,21.473,113.482,0.00
202606180836,202606180936,21.473,113.501,0.00
202606180836,202606180936,21.473,113.521,0.00
202606180836,202606180936,21.473,113.540,0.00
202606180836,202606180936,21.473,113.560,0.00
202606180836,202606180936,21.473,113.579,0.00
202606180836,202606180936,21.473,113.598,0.00
202606180836,202606180936,21.473,113.618,0.00
202606180836,202606180936,21.473,113.637,0.00
202606180836,202606180936,21.473,113.657,0.00
202606180836,202606180936,21.473,113.676,0.00
202606180836,202606180936,21.473,113.696,0.00
202606180836,202606180936,21.473,113.715,0.00
202606180836,202606180936,21.473,113.735,0.00
202606180836,202606180936,21.473,113.754,0.00
202606180836,202606180936,21.473,113.774,0.00
202606180836,202606180936,21.473,113.793,0.00
202606180836,202606180936,21.473,113.812,0.00
202606180836,202606180936,21.473,113.832,0.00
202606180836,202606180936,21.473,113.851,0.00
202606180836,202606180936,21.473,113.871,0.00
202606180836,202606180936,21.473,113.890,0.00
202606180836,202606180936,21.473,113.910,0.00
202606180836,202606180936,21.473,113.929,0.00
202606180836,202606180936,21.473,113.949,0.00
202606180836,202606180936,21.473,113.968,0.00
202606180836,202606180936,21.473,113.988,0.00
202606180836,202606180936,21.473,114.007,0.00
202606180836,202606180936,21.473,114.026,0.00
202606180836,202606180936,21.473,114.046,0.00
202606180836,202606180936,21.473,114.065,0.00
202606180836,202606180936,21.473,114.085,0.00
202606180836,202606180936,21.473,114.104,0.00
202606180836,202606180936,21.473,114.124,0.00
202606180836,202606180936,21.473,114.143,0.00
202606180836,202606180936,21.473,114.163,0.00
202606180836,202606180936,21.473,114.182,0.00
202606180836,202606180936,21.473,114.202,0.00
202606180836,202606180936,21.473,114.221,0.00
202606180836,202606180936,21.473,114.240,0.00
202606180836,202606180936,21.473,114.260,0.00
202606180836,202606180936,21.473,114.279,0.00
202606180836,202606180936,21.473,114.299,0.00
202606180836,202606180936,21.473,114.318,0.00
202606180836,202606180936,21.473,114.338,0.00
202606180836,202606180936,21.473,114.357,0.00
202606180836,202606180936,21.473,114.377,0.00
202606180836,202606180936,21.473,114.396,0.00
202606180836,202606180936,21.473,114.416,0.00
202606180836,202606180936,21.473,114.435,0.00
202606180836,202606180936,21.473,114.454,0.00
202606180836,202606180936,21.473,114.474,0.98
202606180836,202606180936,21.473,114.493,6.15
202606180836,202606180936,21.473,114.513,7.75
202606180836,202606180936,21.473,114.532,2.95
202606180836,202606180936,21.473,114.552,0.20
202606180836,202606180936,21.473,114.571,0.00
202606180836,202606180936,21.473,114.591,0.00
202606180836,202606180936,21.473,114.610,0.00
202606180836,202606180936,21.473,114.630,0.00
202606180836,202606180936,21.473,114.649,0.00
202606180836,202606180936,21.473,114.669,0.00
202606180836,202606180936,21.473,114.688,0.00
202606180836,202606180936,21.473,114.707,0.00
202606180836,202606180936,21.473,114.727,0.00
202606180836,202606180936,21.473,114.746,0.00
202606180836,202606180936,21.473,114.766,0.00
202606180836,202606180936,21.473,114.785,0.00
202606180836,202606180936,21.473,114.805,0.00
202606180836,202606180936,21.473,114.824,0.00
202606180836,202606180936,21.473,114.844,0.00
202606180836,202606180936,21.473,114.863,0.00
202606180836,202606180936,21.473,114.883,0.00
202606180836,202606180936,21.473,114.902,0.00
202606180836,202606180936,21.473,114.921,0.00
202606180836,202606180936,21.473,114.941,0.00
202606180836,202606180936,21.473,114.960,0.00
202606180836,202606180936,21.473,114.980,0.00
202606180836,202606180936,21.473,114.999,0.00
202606180836,202606180936,21.473,115.019,0.00
202606180836,202606180936,21.473,115.038,0.00
202606180836,202606180936,21.473,115.058,0.00
202606180836,202606180936,21.473,115.077,0.00
202606180836,202606180936,21.473,115.097,0.00
202606180836,202606180936,21.473,115.116,0.00
202606180836,202606180936,21.473,115.135,0.00
202606180836,202606180936,21.473,115.155,0.00
202606180836,202606180936,21.473,115.174,0.00
202606180836,202606180936,21.473,115.194,0.00
202606180836,202606180936,21.473,115.213,0.00
202606180836,202606180936,21.473,115.233,0.00
202606180836,202606180936,21.473,115.252,0.00
202606180836,202606180936,21.473,115.272,0.00
202606180836,202606180936,21.473,115.291,0.00
202606180836,202606180936,21.455,112.956,0.54
202606180836,202606180936,21.455,112.976,0.41
202606180836,202606180936,21.455,112.995,0.41
202606180836,202606180936,21.455,113.015,0.41
202606180836,202606180936,21.455,113.034,0.44
202606180836,202606180936,21.455,113.054,0.48
202606180836,202606180936,21.455,113.073,0.53
202606180836,202606180936,21.455,113.093,0.53
202606180836,202606180936,21.455,113.112,0.47
202606180836,202606180936,21.455,113.131,0.37
202606180836,202606180936,21.455,113.151,0.25
202606180836,202606180936,21.455,113.170,0.16
202606180836,202606180936,21.455,113.190,0.05
202606180836,202606180936,21.455,113.209,0.01
202606180836,202606180936,21.455,113.229,0.01
202606180836,202606180936,21.455,113.248,0.02
202606180836,202606180936,21.455,113.268,0.05
202606180836,202606180936,21.455,113.287,0.07
202606180836,202606180936,21.455,113.307,0.04
202606180836,202606180936,21.455,113.326,0.01
202606180836,202606180936,21.455,113.345,0.01
202606180836,202606180936,21.455,113.365,0.02
202606180836,202606180936,21.455,113.384,0.02
202606180836,202606180936,21.455,113.404,0.02
202606180836,202606180936,21.455,113.423,0.03
202606180836,202606180936,21.455,113.443,0.02
202606180836,202606180936,21.455,113.462,0.00
202606180836,202606180936,21.455,113.482,0.00
202606180836,202606180936,21.455,113.501,0.00
202606180836,202606180936,21.455,113.521,0.00
202606180836,202606180936,21.455,113.540,0.00
202606180836,202606180936,21.455,113.560,0.00
202606180836,202606180936,21.455,113.579,0.00
202606180836,202606180936,21.455,113.598,0.00
202606180836,202606180936,21.455,113.618,0.00
202606180836,202606180936,21.455,113.637,0.00
202606180836,202606180936,21.455,113.657,0.00
202606180836,202606180936,21.455,113.676,0.00
202606180836,202606180936,21.455,113.696,0.00
202606180836,202606180936,21.455,113.715,0.00
202606180836,202606180936,21.455,113.735,0.00
202606180836,202606180936,21.455,113.754,0.00
202606180836,202606180936,21.455,113.774,0.00
202606180836,202606180936,21.455,113.793,0.00
202606180836,202606180936,21.455,113.812,0.00
202606180836,202606180936,21.455,113.832,0.00
202606180836,202606180936,21.455,113.851,0.00
202606180836,202606180936,21.455,113.871,0.00
202606180836,202606180936,21.455,113.890,0.00
202606180836,202606180936,21.455,113.910,0.00
202606180836,202606180936,21.455,113.929,0.00
202606180836,202606180936,21.455,113.949,0.00
202606180836,202606180936,21.455,113.968,0.00
202606180836,202606180936,21.455,113.988,0.00
202606180836,202606180936,21.455,114.007,0.00
202606180836,202606180936,21.455,114.026,0.00
202606180836,202606180936,21.455,114.046,0.00
202606180836,202606180936,21.455,114.065,0.00
202606180836,202606180936,21.455,114.085,0.00
202606180836,202606180936,21.455,114.104,0.00
202606180836,202606180936,21.455,114.124,0.00
202606180836,202606180936,21.455,114.143,0.00
202606180836,202606180936,21.455,114.163,0.00
202606180836,202606180936,21.455,114.182,0.00
202606180836,202606180936,21.455,114.202,0.00
202606180836,202606180936,21.455,114.221,0.00
202606180836,202606180936,21.455,114.240,0.00
202606180836,202606180936,21.455,114.260,0.00
202606180836,202606180936,21.455,114.279,0.00
202606180836,202606180936,21.455,114.299,0.00
202606180836,202606180936,21.455,114.318,0.00
202606180836,202606180936,21.455,114.338,0.00
202606180836,202606180936,21.455,114.357,0.00
202606180836,202606180936,21.455,114.377,0.00
202606180836,202606180936,21.455,114.396,0.00
202606180836,202606180936,21.455,114.416,0.00
202606180836,202606180936,21.455,114.435,0.00
202606180836,202606180936,21.455,114.454,0.00
202606180836,202606180936,21.455,114.474,0.20
202606180836,202606180936,21.455,114.493,0.95
202606180836,202606180936,21.455,114.513,0.98
202606180836,202606180936,21.455,114.532,0.22
202606180836,202606180936,21.455,114.552,0.00
202606180836,202606180936,21.455,114.571,0.00
202606180836,202606180936,21.455,114.591,0.00
202606180836,202606180936,21.455,114.610,0.00
202606180836,202606180936,21.455,114.630,0.00
202606180836,202606180936,21.455,114.649,0.00
202606180836,202606180936,21.455,114.669,0.00
202606180836,202606180936,21.455,114.688,0.00
202606180836,202606180936,21.455,114.707,0.00
202606180836,202606180936,21.455,114.727,0.00
202606180836,202606180936,21.455,114.746,0.00
202606180836,202606180936,21.455,114.766,0.00
202606180836,202606180936,21.455,114.785,0.00
202606180836,202606180936,21.455,114.805,0.00
202606180836,202606180936,21.455,114.824,0.00
202606180836,202606180936,21.455,114.844,0.00
202606180836,202606180936,21.455,114.863,0.00
202606180836,202606180936,21.455,114.883,0.00
202606180836,202606180936,21.455,114.902,0.00
202606180836,202606180936,21.455,114.921,0.00
202606180836,202606180936,21.455,114.941,0.00
202606180836,202606180936,21.455,114.960,0.00
202606180836,202606180936,21.455,114.980,0.00
202606180836,202606180936,21.455,114.999,0.00
202606180836,202606180936,21.455,115.019,0.00
202606180836,202606180936,21.455,115.038,0.00
202606180836,202606180936,21.455,115.058,0.00
202606180836,202606180936,21.455,115.077,0.00
202606180836,202606180936,21.455,115.097,0.00
202606180836,202606180936,21.455,115.116,0.00
202606180836,202606180936,21.455,115.135,0.00
202606180836,202606180936,21.455,115.155,0.00
202606180836,202606180936,21.455,115.174,0.00
202606180836,202606180936,21.455,115.194,0.00
202606180836,202606180936,21.455,115.213,0.00
202606180836,202606180936,21.455,115.233,0.00
202606180836,202606180936,21.455,115.252,0.00
202606180836,202606180936,21.455,115.272,0.00
202606180836,202606180936,21.455,115.291,0.00
202606180836,202606180936,21.437,112.956,0.37
202606180836,202606180936,21.437,112.976,0.30
202606180836,202606180936,21.437,112.995,0.30
202606180836,202606180936,21.437,113.015,0.32
202606180836,202606180936,21.437,113.034,0.36
202606180836,202606180936,21.437,113.054,0.43
202606180836,202606180936,21.437,113.073,0.50
202606180836,202606180936,21.437,113.093,0.51
202606180836,202606180936,21.437,113.112,0.48
202606180836,202606180936,21.437,113.131,0.41
202606180836,202606180936,21.437,113.151,0.26
202606180836,202606180936,21.437,113.170,0.14
202606180836,202606180936,21.437,113.190,0.04
202606180836,202606180936,21.437,113.209,0.01
202606180836,202606180936,21.437,113.229,0.00
202606180836,202606180936,21.437,113.248,0.01
202606180836,202606180936,21.437,113.268,0.02
202606180836,202606180936,21.437,113.287,0.04
202606180836,202606180936,21.437,113.307,0.04
202606180836,202606180936,21.437,113.326,0.02
202606180836,202606180936,21.437,113.345,0.01
202606180836,202606180936,21.437,113.365,0.01
202606180836,202606180936,21.437,113.384,0.00
202606180836,202606180936,21.437,113.404,0.00
202606180836,202606180936,21.437,113.423,0.01
202606180836,202606180936,21.437,113.443,0.00
202606180836,202606180936,21.437,113.462,0.00
202606180836,202606180936,21.437,113.482,0.00
202606180836,202606180936,21.437,113.501,0.00
202606180836,202606180936,21.437,113.521,0.00
202606180836,202606180936,21.437,113.540,0.00
202606180836,202606180936,21.437,113.560,0.00
202606180836,202606180936,21.437,113.579,0.00
202606180836,202606180936,21.437,113.598,0.00
202606180836,202606180936,21.437,113.618,0.00
202606180836,202606180936,21.437,113.637,0.00
202606180836,202606180936,21.437,113.657,0.00
202606180836,202606180936,21.437,113.676,0.00
202606180836,202606180936,21.437,113.696,0.00
202606180836,202606180936,21.437,113.715,0.00
202606180836,202606180936,21.437,113.735,0.00
202606180836,202606180936,21.437,113.754,0.00
202606180836,202606180936,21.437,113.774,0.00
202606180836,202606180936,21.437,113.793,0.00
202606180836,202606180936,21.437,113.812,0.00
202606180836,202606180936,21.437,113.832,0.00
202606180836,202606180936,21.437,113.851,0.00
202606180836,202606180936,21.437,113.871,0.00
202606180836,202606180936,21.437,113.890,0.00
202606180836,202606180936,21.437,113.910,0.00
202606180836,202606180936,21.437,113.929,0.00
202606180836,202606180936,21.437,113.949,0.00
202606180836,202606180936,21.437,113.968,0.00
202606180836,202606180936,21.437,113.988,0.00
202606180836,202606180936,21.437,114.007,0.00
202606180836,202606180936,21.437,114.026,0.00
202606180836,202606180936,21.437,114.046,0.00
202606180836,202606180936,21.437,114.065,0.00
202606180836,202606180936,21.437,114.085,0.00
202606180836,202606180936,21.437,114.104,0.00
202606180836,202606180936,21.437,114.124,0.00
202606180836,202606180936,21.437,114.143,0.00
202606180836,202606180936,21.437,114.163,0.00
202606180836,202606180936,21.437,114.182,0.00
202606180836,202606180936,21.437,114.202,0.00
202606180836,202606180936,21.437,114.221,0.00
202606180836,202606180936,21.437,114.240,0.00
202606180836,202606180936,21.437,114.260,0.00
202606180836,202606180936,21.437,114.279,0.00
202606180836,202606180936,21.437,114.299,0.00
202606180836,202606180936,21.437,114.318,0.00
202606180836,202606180936,21.437,114.338,0.00
202606180836,202606180936,21.437,114.357,0.00
202606180836,202606180936,21.437,114.377,0.00
202606180836,202606180936,21.437,114.396,0.00
202606180836,202606180936,21.437,114.416,0.00
202606180836,202606180936,21.437,114.435,0.00
202606180836,202606180936,21.437,114.454,0.00
202606180836,202606180936,21.437,114.474,0.00
202606180836,202606180936,21.437,114.493,0.00
202606180836,202606180936,21.437,114.513,0.00
202606180836,202606180936,21.437,114.532,0.00
202606180836,202606180936,21.437,114.552,0.00
202606180836,202606180936,21.437,114.571,0.00
202606180836,202606180936,21.437,114.591,0.00
202606180836,202606180936,21.437,114.610,0.00
202606180836,202606180936,21.437,114.630,0.00
202606180836,202606180936,21.437,114.649,0.00
202606180836,202606180936,21.437,114.669,0.00
202606180836,202606180936,21.437,114.688,0.00
202606180836,202606180936,21.437,114.707,0.00
202606180836,202606180936,21.437,114.727,0.00
202606180836,202606180936,21.437,114.746,0.00
202606180836,202606180936,21.437,114.766,0.00
202606180836,202606180936,21.437,114.785,0.00
202606180836,202606180936,21.437,114.805,0.00
202606180836,202606180936,21.437,114.824,0.00
202606180836,202606180936,21.437,114.844,0.00
202606180836,202606180936,21.437,114.863,0.00
202606180836,202606180936,21.437,114.883,0.00
202606180836,202606180936,21.437,114.902,0.00
202606180836,202606180936,21.437,114.921,0.00
